,Label,Edit,CommentCount,BodyLength,Reputation,Views,UpVotes,DownVotes,InlineCode,BlockCode,BlockCodeLine,Hyperlink
11966,0,1,1,81,2919,293,300,38,4,1,10,2
11967,0,0,0,85,7185,627,449,112,0,1,5,0
11968,1,1,6,62,592,126,50,9,0,2,6,0
11969,0,1,0,16,750,48,27,3,1,1,1,0
11970,1,1,1,175,615041,126104,23439,1483,1,3,45,2
11971,0,0,0,24,16094,746,250,76,0,2,8,0
11972,0,0,0,54,74617,5097,3309,684,2,2,10,0
11973,0,0,0,34,67907,5948,1966,35,1,2,5,1
11974,1,0,2,88,2933,411,0,0,0,0,0,0
11975,1,0,0,33,18188,1719,758,17,1,2,2,1
11976,1,0,1,59,16094,746,250,76,0,1,10,0
11977,0,0,2,58,11455,984,1216,217,0,2,8,0
11978,1,0,0,212,1285,81,56,5,0,4,16,3
11979,1,1,1,228,6137,660,346,35,0,1,2,2
11980,0,0,6,81,2489,236,54,19,2,2,2,0
11981,1,1,0,567,879075,293021,5816,21692,2,3,55,0
11982,0,1,5,34,3276,432,1384,197,0,1,5,0
11983,0,1,5,27,1465,204,1038,144,0,2,3,0
11984,1,0,0,86,312807,41861,16628,2518,0,2,6,0
11985,1,0,1,71,106431,8160,1593,2706,5,1,4,0
11986,1,0,2,88,30197,4907,2043,2471,5,1,7,0
11987,0,0,0,60,734,174,366,10,4,0,0,1
11988,0,1,0,13,31,3,0,0,1,1,1,0
11989,1,0,1,74,330,16,128,8,0,1,1,1
11990,1,1,1,199,914,169,391,70,4,2,36,1
11991,1,1,3,73,3569,239,315,0,0,1,30,0
11992,1,0,0,98,28097,1591,458,9044,0,1,1,1
11993,1,0,0,44,320,29,2,1,3,0,0,0
11994,1,1,2,65,1138,86,84,2,1,1,1,0
11995,1,1,0,40,3300,317,498,51,0,1,14,1
11996,1,1,0,79,170,39,122,6,3,2,27,0
11997,1,0,7,168,620,50,209,17,2,1,7,0
11998,1,0,0,25,87,21,2,0,0,1,1,0
11999,0,0,17,78,191,31,19,0,0,2,18,0
12000,1,1,6,182,935,67,15,6,8,0,0,1
12001,1,1,0,91,80,16,7,0,0,1,22,0
12002,1,1,0,56,53901,4594,2495,2147,4,1,9,2
12003,1,0,0,118,184341,41961,3940,32065,1,0,0,0
12004,0,0,0,96,46,2,13,0,0,1,23,1
12005,1,0,0,124,16984,2651,309,1047,0,1,6,2
12006,1,0,2,61,64392,5964,750,10085,3,1,6,0
12007,1,0,0,29,691,25,183,8,3,1,3,0
12008,0,0,0,45,764,84,1706,5,0,0,0,2
12009,1,0,0,71,8051,655,168,18,0,0,0,3
12010,1,1,0,95,3300,317,498,51,4,2,5,2
12011,0,0,0,71,1845,109,38,7,0,1,17,0
12012,1,0,0,82,2489,236,54,19,0,2,7,0
12013,1,0,3,62,592,126,50,9,0,1,13,0
12014,1,0,0,62,71,5,0,0,0,0,0,2
12015,0,0,0,47,96256,7785,2607,4845,2,2,6,2
12016,1,0,0,16,159,32,8,0,0,1,1,0
12017,1,0,1,130,5050,219,307,6,5,0,0,0
12018,1,0,0,79,5180,405,123,34,3,1,1,0
12019,1,1,2,750,27783,2036,4846,686,2,2,242,2
12020,1,0,0,14,1087,123,28,4,1,1,2,0
12021,1,1,4,47,22770,4169,210,6,3,1,15,0
12022,1,1,3,250,8483,970,1815,10,11,0,0,0
12023,1,0,0,100,9168,528,770,714,5,1,2,4
12024,1,0,0,24,55899,9297,370,6,2,0,0,0
12025,1,0,0,25,371,20,89,7,2,1,8,0
12026,1,0,0,47,3415,173,141,14,4,0,0,0
12027,1,0,4,34,124322,53684,2234,5803,1,0,0,0
12028,1,0,0,94,29,5,0,0,0,1,6,0
12029,1,0,1,92,2489,236,54,19,0,1,18,1
12030,1,0,1,128,98005,10910,2026,44,1,1,27,0
12031,1,0,2,19,91,28,2,0,0,0,0,0
12032,1,0,3,63,615041,126104,23439,1483,2,1,8,0
12033,1,0,1,26,456,30,145,1,2,0,0,1
12034,1,0,0,72,801,85,802,7,1,2,10,0
12035,0,0,0,58,343,13,99,7,3,0,0,0
12036,1,1,1,171,89423,5621,4621,4482,4,4,11,5
12037,0,0,0,40,74108,7248,5063,858,0,2,10,1
12038,1,0,3,103,4420,456,182,3,5,1,1,0
12039,1,0,0,19,3265,279,65,21,2,0,0,1
12040,0,0,0,23,64392,5964,750,10085,4,0,0,1
12041,0,0,0,40,1215,65,248,1,0,0,0,2
12042,1,0,2,57,831,88,87,1,0,1,16,0
12043,1,1,8,65,383179,20227,18330,5892,0,1,13,0
12044,1,0,0,13,508,146,10,3,4,0,0,1
12045,1,0,0,80,262,25,3,0,0,0,0,1
12046,1,1,4,31,615041,126104,23439,1483,1,2,2,1
12047,1,0,1,107,25966,3992,1373,398,2,1,15,0
12048,1,0,0,16,56469,6172,8435,443,2,0,0,0
12049,0,0,0,121,1149,58,177,6,0,2,9,0
12050,1,1,1,532,3670,211,1114,24,10,6,30,0
12051,0,1,1,39,19,15,0,0,0,2,5,0
12052,1,0,0,48,72892,5894,1420,2243,1,2,8,0
12053,1,0,0,60,304622,34310,14209,14165,3,0,0,0
12054,0,0,0,64,11803,977,518,53,1,1,4,1
12055,1,0,0,93,914,67,8,14,0,1,1,0
12056,1,0,0,32,3,12,0,0,0,1,1,0
12057,1,1,3,84,37572,2444,2148,0,6,1,4,2
12058,1,0,0,79,615041,126104,23439,1483,3,1,14,3
12059,1,0,0,48,660,147,251,18,0,0,0,2
12060,1,0,0,46,21,0,0,0,0,1,1,0
12061,1,1,1,231,28216,2828,4792,164,2,0,0,2
12062,0,1,0,100,92,21,165,0,2,1,15,2
12063,0,0,4,28,314,25,35,0,3,0,0,0
12064,1,0,0,150,28201,2298,1331,40,9,1,25,0
12065,0,0,0,66,91,12,25,0,0,1,9,1
12066,1,0,7,49,20632,3535,467,1063,1,2,9,0
12067,1,0,0,44,3385,192,117,5,1,1,5,0
12068,0,1,0,65,17839,5896,3692,957,1,2,10,0
12069,1,1,2,61,3442,192,2179,19,0,2,25,0
12070,0,0,0,82,5574,1000,625,2339,2,2,11,0
12071,1,1,6,66,331,32,9,12,3,1,3,0
12072,1,1,0,63,16691,935,2463,361,4,2,5,2
12073,1,0,0,48,633,56,13,3,1,2,9,0
12074,1,0,1,68,14399,1239,689,156,3,1,2,0
12075,1,0,0,91,2289,424,1152,280,2,0,0,0
12076,1,0,0,47,1092,82,1472,11,3,0,0,0
12077,0,1,0,126,20900,1464,1201,892,5,2,7,0
12078,1,0,6,136,10031,541,1625,24,5,1,12,0
12079,1,0,1,49,935,67,15,6,2,0,0,1
12080,1,1,2,301,91648,6500,1527,195,2,4,36,0
12081,1,1,6,22,60867,4957,6713,624,5,1,1,0
12082,1,1,4,340,605,32,112,1,2,10,74,1
12083,1,0,1,126,20980,1702,73,40,0,1,1,0
12084,1,0,0,29,27,10,6,0,0,1,3,0
12085,0,0,0,176,1421,94,369,4,0,4,37,0
12086,1,0,0,45,3607,546,873,13,0,1,14,1
12087,1,1,0,56,2352,302,2081,11,4,0,0,1
12088,1,1,6,612,4996,364,389,69,22,5,38,3
12089,1,0,3,80,1789,180,111,236,0,0,0,1
12090,1,0,1,110,304622,34310,14209,14165,6,1,4,1
12091,1,1,2,44,60867,4957,6713,624,2,3,7,1
12092,0,0,0,17,31021,2308,2441,310,3,1,7,0
12093,0,1,0,495,11879,846,880,525,5,8,61,0
12094,0,0,0,154,15189,950,2120,120,0,4,13,0
12095,1,0,5,395,2483,341,649,11,7,0,0,4
12096,0,1,0,329,3531,195,42,105,2,2,37,1
12097,1,1,3,145,3470,1016,197,86,8,1,7,0
12098,0,1,1,66,383179,20227,18330,5892,3,1,8,0
12099,0,0,0,46,74,10,39,0,0,0,0,1
12100,1,0,0,732,18223,1897,101,602,5,3,74,5
12101,1,0,0,131,8483,970,1815,10,3,0,0,1
12102,1,0,0,116,26200,1817,485,81,0,1,27,0
12103,1,0,0,34,23,7,7,0,3,0,0,0
12104,0,1,0,60,131,16,37,0,3,0,0,0
12105,1,0,0,114,490,75,86,1,1,2,30,0
12106,1,0,2,107,67907,5948,1966,35,2,3,29,0
12107,1,1,2,18,340,49,154,1,0,1,6,0
12108,1,0,0,61,2212,132,321,95,2,1,6,1
12109,1,0,0,99,4525,1034,56,118,2,2,6,0
12110,0,0,0,48,1203,147,35,8,0,2,2,0
12111,1,1,0,87,26,2,0,0,0,2,13,1
12112,1,0,0,49,429,68,37,0,0,2,8,0
12113,1,0,0,76,1193,134,515,3,0,1,18,0
12114,1,0,1,156,3322,422,293,58,1,3,14,0
12115,0,0,0,16,2212,132,321,95,0,1,3,0
12116,1,0,0,49,11803,977,518,53,2,2,9,0
12117,0,0,0,227,774,171,246,200,0,1,58,1
12118,0,1,0,80,11365,745,152,50,4,0,0,0
12119,1,0,2,131,499,67,21,16,6,0,0,1
12120,0,0,0,81,2221,178,136,8,7,2,10,0
12121,1,0,3,43,1442,206,43,5,0,1,10,0
12122,1,0,1,67,60867,4957,6713,624,1,2,14,1
12123,1,1,4,123,515,16,6,6,0,1,25,0
12124,0,1,1,112,1380,92,200,20,1,5,14,0
12125,1,1,3,427,1558,139,103,4,3,2,229,3
12126,0,0,0,184,551,49,11,0,0,3,9,2
12127,1,0,0,95,1464,147,52,11,0,1,34,0
12128,0,1,0,308,2647,422,1486,15,0,3,48,1
12129,1,0,1,107,1207,133,180,3,5,3,6,0
12130,1,0,0,65,4480,797,1465,146,0,0,0,1
12131,1,0,3,15,3531,195,42,105,0,1,7,0
12132,1,1,1,42,6609,595,1328,57,2,1,8,0
12133,1,0,2,60,13758,897,2247,36,3,0,0,1
12134,1,1,4,112,15300,3211,3115,1510,7,2,10,1
12135,0,0,1,18,31,1,0,0,0,0,0,0
12136,0,1,1,42,11453,2486,2122,2150,1,1,12,0
12137,1,1,0,92,383179,20227,18330,5892,10,1,3,1
12138,1,0,1,63,91473,13493,3793,3687,2,2,10,1
12139,1,0,0,48,37572,2444,2148,0,1,1,1,1
12140,0,1,0,276,143615,11812,5750,44,7,5,43,0
12141,1,0,1,151,36,1,0,0,0,2,26,0
12142,1,1,0,230,71005,3469,1633,51,2,3,30,0
12143,1,0,1,17,298,18,46,0,0,0,0,0
12144,1,0,1,47,1054,194,33,16,3,1,2,0
12145,1,1,1,124,29791,3548,466,194,1,1,3,2
12146,0,1,6,120,10997,1230,1743,81,1,0,0,0
12147,1,0,1,116,177,63,27,0,0,1,16,0
12148,1,1,4,45,298,18,46,0,0,1,1,0
12149,0,0,0,15,340,49,154,1,0,1,1,1
12150,1,0,0,86,544,293,410,2,0,0,0,0
12151,0,0,0,155,1,0,0,0,5,2,15,0
12152,0,1,0,10,11,0,0,0,1,0,0,0
12153,0,0,0,47,136,131,86,1,0,0,0,0
12154,1,0,0,80,3449,230,257,2,0,1,13,1
12155,1,0,1,194,11455,984,1216,217,5,2,4,0
12156,0,0,1,80,23,5,11,0,0,0,0,1
12157,1,0,0,89,64392,5964,750,10085,3,1,8,1
12158,1,0,0,141,130384,5540,1343,1379,2,2,21,0
12159,1,1,0,94,2673,424,132,12,0,2,19,0
12160,1,1,0,185,13009,976,89,491,2,1,27,0
12161,1,0,0,6,31021,2308,2441,310,1,1,1,0
12162,1,0,0,10,300,34,64,1,1,0,0,0
12163,1,0,1,264,29294,1075,86,51,7,2,16,1
12164,1,0,1,100,1008,55,256,7,0,2,8,2
12165,1,0,0,21,3920,272,190,15,1,1,2,1
12166,1,0,0,41,71005,3469,1633,51,6,0,0,1
12167,1,1,0,70,26109,1510,745,224,2,2,13,2
12168,1,1,1,109,26109,1510,745,224,3,2,26,2
12169,1,1,0,45,26109,1510,745,224,4,2,2,3
12170,0,0,0,39,44660,8780,2964,3976,0,1,1,0
12171,1,0,0,131,41,2,0,0,0,1,20,0
12172,1,1,0,110,74,10,39,0,1,0,0,0
12173,1,0,1,80,1022,152,112,70,1,0,0,1
12174,1,1,3,165,46670,2485,4987,814,2,2,20,0
12175,1,0,1,48,1442,116,149,22,5,0,0,0
12176,0,0,0,39,657,51,108,26,0,0,0,1
12177,1,0,0,68,345,54,21,0,0,0,0,0
12178,0,0,9,186,1558,139,103,4,0,2,64,1
12179,1,1,0,115,69,21,160,0,0,2,37,1
12180,0,1,4,117,1625,123,1050,20,5,1,13,0
12181,0,0,2,30,1,2,0,0,0,0,0,0
12182,1,0,2,49,3322,422,293,58,0,1,1,0
12183,0,0,0,81,38430,7168,2317,13406,2,2,2,0
12184,1,1,0,121,11365,745,152,50,6,0,0,0
12185,1,0,2,29,19981,1831,18,4,2,1,5,0
12186,1,1,6,85,3322,422,293,58,1,2,9,0
12187,1,0,0,9,321,27,7,0,1,0,0,0
12188,1,0,0,108,8371,856,2046,423,3,1,3,0
12189,1,0,1,83,838,58,93,18,3,0,0,0
12190,1,0,1,83,42,7,33,0,0,0,0,0
12191,1,0,0,94,429,23,6,1,3,1,1,1
12192,1,0,1,100,18009,1348,875,52,9,2,3,0
12193,1,0,2,106,15499,1214,2905,1040,5,1,15,0
12194,0,0,0,51,26200,1817,485,81,2,2,13,0
12195,1,0,0,43,356,33,22,1,1,0,0,0
12196,0,0,0,94,605,68,156,1,0,2,15,0
12197,1,0,0,52,38430,7168,2317,13406,0,2,2,0
12198,1,1,5,37,11365,745,152,50,4,0,0,0
12199,0,0,0,60,31021,2308,2441,310,0,2,11,0
12200,1,0,0,29,34,25,0,0,0,0,0,1
12201,0,0,1,118,1868,211,350,6,0,0,0,0
12202,1,1,0,88,202819,17020,7306,98,1,2,9,0
12203,1,0,0,25,53,5,1,0,0,2,6,0
12204,0,1,1,47,5541,331,802,41,1,1,1,0
12205,0,0,1,64,639,47,5,4,2,2,8,0
12206,1,0,0,30,10203,596,195,80,0,1,7,0
12207,0,1,0,96,371,295,578,3,0,4,9,0
12208,1,1,0,334,94,55,266,0,0,1,93,0
12209,1,1,3,95,3743,256,4114,321,4,0,0,2
12210,1,1,6,393,236928,18447,12796,412,2,4,53,0
12211,1,0,0,11,34053,2067,535,32,0,0,0,1
12212,0,0,0,107,2353,391,117,71,1,0,0,0
12213,0,0,0,20,3888,321,52,11,0,1,6,0
12214,1,1,6,69,898,59,10,12,0,2,9,0
12215,0,0,2,48,319,62,21,8,0,0,0,1
12216,0,1,5,199,4043,231,251,14,7,2,25,3
12217,0,0,0,207,2447,165,129,9,9,1,7,2
12218,0,0,2,81,675,57,117,19,0,0,0,3
12219,1,1,1,216,24072,1810,147,1527,3,1,19,3
12220,1,0,0,35,245024,40341,2343,3596,0,1,7,1
12221,0,0,0,40,1978,382,134,16,1,2,13,0
12222,1,0,0,64,5173,1160,468,61,0,1,2,0
12223,1,0,0,36,8371,856,2046,423,2,1,1,0
12224,1,1,0,99,172516,13055,3363,73,1,2,23,0
12225,0,0,0,44,1420,65,102,7,4,0,0,0
12226,1,0,1,63,586865,89361,7069,3864,0,1,8,0
12227,0,1,0,51,31021,2308,2441,310,2,2,7,2
12228,1,1,0,130,26109,1510,745,224,7,3,19,6
12229,1,0,0,107,586865,89361,7069,3864,7,1,22,0
12230,1,0,1,36,2323,219,67,2,0,3,3,0
12231,1,1,2,192,10876,925,714,1,0,3,42,1
12232,1,0,0,49,80632,31297,7689,10382,1,0,0,0
12233,1,1,1,42,3014,198,1596,161,7,0,0,1
12234,0,0,1,26,1585,186,72,6,0,1,5,0
12235,1,0,2,26,137,31,58,0,0,1,2,0
12236,0,1,7,213,2616,388,1277,82,0,3,59,0
12237,1,1,2,140,184341,41961,3940,32065,3,0,0,1
12238,0,0,0,24,83,11,6,0,3,0,0,0
12239,1,0,0,21,1,3,0,0,0,0,0,0
12240,1,0,0,30,821,237,19,1,0,0,0,0
12241,1,1,0,147,136140,8521,16645,626,8,0,0,1
12242,1,1,4,225,31021,2308,2441,310,9,6,29,2
12243,1,1,1,78,2184,204,30,19,0,2,17,1
12244,1,0,2,59,4480,797,1465,146,0,0,0,1
12245,1,1,7,194,2051,212,812,83,0,2,38,0
12246,1,1,1,233,12075,714,271,7,3,0,0,0
12247,1,0,0,57,45,8,0,0,0,0,0,0
12248,1,0,0,88,16811,2135,333,672,0,2,7,0
12249,0,1,2,98,355,18,20,0,3,0,0,0
12250,1,1,0,155,9546,1147,86,203,7,2,2,1
12251,0,0,0,84,70084,14633,3865,24376,1,1,5,0
12252,0,0,0,224,12252,1036,3277,26,7,3,23,0
12253,1,1,1,90,71,8,11,0,0,2,15,0
12254,1,1,0,147,4972,1029,166,141,5,4,11,6
12255,0,1,7,207,1,7,0,0,0,1,36,0
12256,1,0,3,91,1710,196,112,5,0,5,11,0
12257,0,0,0,48,1420,65,102,7,1,1,2,0
12258,1,1,2,235,362,24,10,1,2,2,59,0
12259,1,0,0,251,101,7,17,0,0,1,31,1
12260,0,0,1,68,338,50,38,1,0,1,2,1
12261,1,1,1,55,71,8,11,0,0,1,8,0
12262,0,0,1,54,67907,5948,1966,35,1,2,10,1
12263,1,0,0,10,252249,22297,5881,962,2,1,2,0
12264,1,0,1,107,29779,4199,1161,777,5,0,0,0
12265,1,1,1,84,15499,1214,2905,1040,0,1,15,0
12266,1,0,0,47,67907,5948,1966,35,1,3,7,0
12267,0,0,0,22,1420,65,102,7,0,1,2,0
12268,1,1,3,189,531,41,39,1,1,1,3,1
12269,0,0,0,19,945,275,58,4,0,1,1,0
12270,1,0,0,224,1066,74,88,4,19,0,0,1
12271,1,1,0,225,1171,152,750,3,2,0,0,2
12272,1,0,0,54,424,33,22,0,0,2,4,0
12273,1,1,0,97,33,8,108,0,1,1,1,0
12274,1,1,5,102,1420,65,102,7,6,1,2,0
12275,1,0,1,103,106,16,6,0,3,2,7,0
12276,1,0,0,83,4243,318,80,34,2,1,22,1
12277,0,0,0,35,1420,65,102,7,7,0,0,0
12278,1,1,4,268,4588,464,211,39,19,0,0,1
12279,1,1,5,38,4340,392,206,92,2,1,5,1
12280,1,1,0,79,4243,318,80,34,4,1,6,0
12281,1,0,0,178,67,14,5,0,1,1,2,0
12282,1,1,6,75,3825,401,390,4,2,2,21,0
12283,1,1,3,80,1361,126,22,4,0,2,6,1
12284,1,0,2,430,17675,1078,317,7,7,1,3,0
12285,0,0,1,145,13,13,0,0,1,2,8,0
12286,1,0,0,241,4972,1029,166,141,5,0,0,5
12287,0,0,0,38,41,3,0,0,1,1,1,0
12288,1,0,0,47,2290,524,703,147,1,0,0,1
12289,0,0,0,26,4972,1029,166,141,0,1,5,1
12290,1,1,2,103,957,35,1,0,0,3,24,0
12291,1,0,0,21,509,100,17,4,0,1,1,0
12292,1,0,0,44,509,100,17,4,0,1,4,0
12293,0,0,0,92,742,48,204,7,0,1,12,0
12294,1,1,0,513,1,1,0,0,0,2,155,0
12295,1,0,0,29,2217,422,290,1,2,0,0,1
12296,1,0,0,62,6736,539,312,46,2,2,10,0
12297,0,0,0,47,85,12,2,0,0,1,2,0
12298,1,0,0,65,44692,6812,2466,3252,5,0,0,1
12299,1,1,0,156,8010,1219,2376,172,2,0,0,1
12300,0,1,2,31,1,0,0,0,0,2,2,0
12301,1,1,2,39,1215,131,555,34,1,0,0,0
12302,1,0,4,43,586865,89361,7069,3864,3,1,6,0
12303,1,0,0,14,448,15,1,4,2,0,0,0
12304,1,1,2,102,21521,2060,545,223,2,1,14,0
12305,1,1,2,10,800,57,54,1,0,1,1,0
12306,0,0,1,62,509,100,17,4,0,1,3,0
12307,1,1,0,63,60867,4957,6713,624,3,3,7,0
12308,1,0,0,8,5722,893,396,189,0,1,1,0
12309,1,0,0,71,37572,2444,2148,0,0,1,1,1
12310,1,0,0,62,6736,539,312,46,2,3,17,1
12311,1,0,0,23,67,22,12,0,0,1,2,0
12312,1,1,1,107,18818,2147,4398,16,0,1,1,0
12313,1,0,2,45,1736,123,114,5,5,1,1,0
12314,0,0,0,24,13,9,5,0,0,1,1,0
12315,1,0,1,43,661,60,91,49,1,0,0,0
12316,1,1,1,62,957,35,1,0,1,2,3,1
12317,1,1,1,283,18009,1348,875,52,4,1,6,1
12318,0,1,0,244,17368,1715,23,11,2,4,66,0
12319,0,1,0,132,831,88,87,1,1,0,0,0
12320,1,0,2,48,152,15,60,5,0,1,5,0
12321,1,0,1,56,1736,123,114,5,3,1,1,0
12322,1,0,3,76,55304,6023,3987,7085,6,1,2,3
12323,1,1,0,128,60867,4957,6713,624,4,3,21,2
12324,1,0,2,56,1150,74,131,15,1,0,0,0
12325,1,0,0,51,13399,1233,1924,239,8,0,0,0
12326,0,1,0,97,136497,29487,9042,39241,7,1,16,0
12327,0,1,2,163,4243,318,80,34,7,1,16,1
12328,0,0,0,25,746,62,6,0,0,1,7,0
12329,1,0,0,161,884,306,87,41,4,0,0,0
12330,1,0,0,119,26,24,0,0,0,1,12,0
12331,1,1,0,167,615041,126104,23439,1483,3,3,31,1
12332,0,0,0,38,4340,392,206,92,1,2,6,0
12333,1,1,2,63,29294,1075,86,51,0,2,16,0
12334,1,1,4,65,3054,436,985,31,2,1,3,0
12335,1,1,2,65,957,35,1,0,0,2,11,1
12336,0,0,0,55,746,62,6,0,1,2,8,2
12337,1,1,11,186,68,5,5,0,0,3,42,0
12338,0,0,0,56,882,84,83,22,0,1,6,0
12339,0,0,0,121,812,116,56,17,2,3,3,0
12340,1,1,0,83,121,18,109,0,0,2,15,0
12341,0,0,0,129,46,4,13,0,0,2,7,0
12342,0,1,0,44,2271,360,358,52,2,2,3,0
12343,1,0,0,57,812,116,56,17,3,0,0,0
12344,0,0,0,30,1421,94,369,4,0,1,1,0
12345,1,1,4,35,746,62,6,0,0,1,12,0
12346,1,1,4,279,34973,1951,1481,136,3,0,0,2
12347,0,0,0,30,47,5,15,0,0,1,1,1
12348,1,0,1,73,13958,1304,3315,15,0,2,17,0
12349,1,0,1,75,60,18,0,0,0,1,10,0
12350,0,0,0,93,123742,18311,4304,492,0,0,0,0
12351,0,0,0,208,14546,694,505,437,4,0,0,0
12352,0,1,0,108,19109,808,293,17,0,1,27,0
12353,1,1,1,125,84778,9174,1455,141,1,2,2,1
12354,1,0,9,27,746,62,6,0,0,2,5,0
12355,0,0,0,9,1845,109,38,7,0,1,1,0
12356,1,0,0,43,451,22,22,0,0,1,4,1
12357,1,0,3,317,2028,156,9,1,8,6,30,1
12358,0,0,0,25,14546,694,505,437,0,0,0,0
12359,1,0,1,95,675,92,6,14,0,0,0,0
12360,0,1,0,41,67010,16484,3155,31974,1,0,0,1
12361,1,0,1,8,1429,295,78,36,0,1,3,0
12362,1,0,1,248,429,23,6,1,3,2,4,0
12363,0,0,1,32,21,3,1,0,0,1,4,0
12364,1,0,2,62,14546,694,505,437,3,0,0,0
12365,0,0,0,15,738,94,27,7,0,1,5,0
12366,1,0,0,35,273,13,14,6,0,2,10,0
12367,1,1,7,244,615041,126104,23439,1483,8,3,35,7
12368,1,0,0,31,615041,126104,23439,1483,2,1,6,0
12369,0,1,0,55,958,111,47,5,0,2,5,2
12370,1,1,0,118,615041,126104,23439,1483,4,3,25,1
12371,1,0,3,295,14546,694,505,437,0,0,0,3
12372,0,0,1,47,72,24,4,0,0,0,0,1
12373,1,0,0,110,203,38,6,0,0,0,0,0
12374,1,1,0,176,34973,1951,1481,136,1,0,0,1
12375,0,1,0,60,180179,33067,2778,395,1,1,2,0
12376,1,1,0,123,14546,694,505,437,6,0,0,0
12377,1,0,2,21,746,62,6,0,1,1,3,2
12378,0,0,0,25,97337,42441,5396,3799,3,1,4,0
12379,0,0,0,7,2782,337,1788,315,0,1,2,0
12380,0,1,0,19,9,6,0,0,1,1,3,0
12381,0,0,0,27,11453,2486,2122,2150,1,2,5,0
12382,0,1,0,182,14546,694,505,437,8,0,0,0
12383,0,0,0,40,1695,242,229,24,1,1,6,0
12384,1,0,0,43,753,59,929,21,1,0,0,0
12385,0,0,0,64,16,0,1,0,0,2,11,1
12386,0,0,0,86,36,2,0,0,0,1,8,0
12387,1,0,1,68,77,19,49,0,0,2,7,0
12388,0,0,1,12,2782,337,1788,315,0,1,7,0
12389,1,1,2,31,37572,2444,2148,0,3,2,4,2
12390,1,1,3,218,172516,13055,3363,73,10,7,44,0
12391,1,0,0,225,17616,1557,973,144,1,0,0,6
12392,0,0,0,45,1059,132,30,0,1,1,15,0
12393,1,0,0,44,19522,2166,145,201,1,1,6,1
12394,0,0,1,129,2489,236,54,19,4,3,11,0
12395,1,0,0,32,11,4,0,0,1,0,0,0
12396,0,0,2,100,3322,422,293,58,0,0,0,0
12397,1,0,3,101,935,67,15,6,5,0,0,0
12398,1,0,0,109,143615,11812,5750,44,0,1,23,1
12399,1,1,4,251,136140,8521,16645,626,10,0,0,5
12400,1,0,2,90,161426,15860,2680,33,1,0,0,1
12401,1,1,1,235,136497,29487,9042,39241,9,1,1,0
12402,1,1,0,104,22770,4169,210,6,3,1,16,1
12403,1,1,2,340,1182,150,180,25,15,4,31,1
12404,0,0,2,103,1607,148,23,2,0,2,30,0
12405,1,0,3,26,1614,160,669,10,2,1,5,0
12406,0,0,0,108,1847,346,19,47,0,1,35,0
12407,1,1,7,111,73611,6816,1201,1806,2,4,10,0
12408,1,0,4,55,181,14,39,0,0,1,16,0
12409,1,1,3,167,935,67,15,6,5,0,0,2
12410,1,0,1,39,510,44,57,37,1,0,0,0
12411,1,1,0,95,14860,1633,1264,699,8,2,4,2
12412,0,1,1,62,451,22,22,0,3,1,1,2
12413,1,1,8,117,477916,62572,18508,53879,11,3,3,2
12414,1,0,5,268,17675,1078,317,7,9,2,6,1
12415,1,0,0,136,672,17,30,0,0,1,19,0
12416,1,0,0,31,84,13,142,0,4,1,6,0
12417,0,0,1,44,627,86,3,1,0,1,7,1
12418,1,1,1,87,3670,211,1114,24,0,1,24,1
12419,1,0,0,151,12032,1303,419,1352,3,0,0,0
12420,0,1,1,85,3300,2432,1434,420,2,0,0,0
12421,0,1,0,71,615041,126104,23439,1483,5,1,10,3
12422,1,1,0,19,41460,7359,2860,1867,2,1,2,0
12423,1,1,4,83,84778,9174,1455,141,2,1,8,2
12424,0,1,0,50,12268,837,1175,288,0,2,6,0
12425,0,0,0,231,812,116,56,17,5,3,28,0
12426,1,0,1,27,298,10,13,0,0,1,5,0
12427,1,0,2,90,16230,906,325,27,0,1,2,0
12428,0,1,2,181,1371,210,927,35,5,3,12,2
12429,1,1,3,23,746,62,6,0,0,2,3,0
12430,1,0,0,59,29294,1075,86,51,2,0,0,0
12431,0,1,7,25,298,10,13,0,0,1,3,0
12432,1,0,0,25,86,65,67,2,0,1,5,0
12433,1,0,0,47,1,2,0,0,0,3,18,0
12434,0,0,14,30,33900,4197,639,3108,1,1,11,0
12435,1,1,0,83,615041,126104,23439,1483,5,1,24,2
12436,0,0,0,80,47,20,9,0,0,1,35,0
12437,1,0,7,133,739,80,79,11,0,1,58,0
12438,1,1,7,17,41460,7359,2860,1867,0,1,5,0
12439,1,1,2,135,16,3,0,0,2,1,11,1
12440,1,0,1,113,14546,694,505,437,1,1,1,0
12441,1,0,3,36,16094,746,250,76,0,1,7,0
12442,1,0,0,96,1194,282,272,169,2,1,14,2
12443,1,0,0,45,2054,830,94,2,0,1,11,0
12444,1,0,1,90,1525,59,43,4,5,1,13,0
12445,1,0,2,43,14546,694,505,437,2,0,0,0
12446,1,0,0,48,146,33,11,1,0,3,18,0
12447,0,1,2,13,206,29,11,0,0,1,5,0
12448,0,0,0,26,156,21,117,2,0,1,4,0
12449,0,1,0,111,615041,126104,23439,1483,2,3,14,2
12450,1,0,1,59,1194,45,572,1,4,0,0,0
12451,1,1,0,9,298,10,13,0,2,1,1,0
12452,1,1,1,110,615041,126104,23439,1483,5,2,27,2
12453,1,1,5,147,17133,2423,581,368,5,2,21,0
12454,1,0,6,172,161,28,8,0,8,1,5,0
12455,1,0,0,67,29294,1075,86,51,0,1,6,1
