,Label,Edit,CommentCount,BodyLength,Reputation,Views,UpVotes,DownVotes,InlineCode,BlockCode,BlockCodeLine,Hyperlink,UnigramCost,BigramCost
11042,1,0,0,140,657,69,33,2,0,2,17,0,10.745222695661102,11.984400683195094
11043,0,1,0,24,48,66,18,0,0,0,0,0,10.581331281269271,11.925916225898616
11044,1,0,2,297,45158,5504,2908,1947,4,2,19,0,18.128410696963314,12.933414941616535
11045,1,1,0,200,766,45,21,1,6,1,22,2,11.703095919257832,12.166807763432496
11046,0,0,0,47,31021,2308,2441,310,0,3,14,0,14.696585290856545,12.256776945106436
11047,1,0,2,45,22952,760,707,0,1,1,14,0,15.32121607793967,12.249373299966843
11048,1,1,0,84,19459,4170,1049,1547,4,1,15,0,12.238285544511161,12.196442446427014
11049,0,1,0,18,1421,94,369,4,0,1,4,0,13.971259541338712,12.520526470225276
11050,1,0,0,31,4717,383,4532,44,0,1,5,0,14.467667462021957,12.568108252690637
11051,1,1,10,72,97337,42441,5396,3799,2,1,6,1,11.772583303427409,11.867191201552556
11052,1,1,2,413,91473,13493,3793,3687,10,5,112,1,12.68307710440954,12.231306143658596
11053,1,1,1,31,18272,2441,422,923,3,1,1,1,13.166972007807276,12.300922682979097
11054,1,0,0,118,2871,220,120,18,0,1,22,1,12.425967820707763,12.150228419060742
11055,0,1,3,143,32809,2517,459,309,3,1,25,0,11.629648354000564,12.106047594840481
11056,1,1,2,383,406,74,147,4,1,0,0,0,10.625658116718459,12.051679010283205
11057,1,1,4,103,46670,2485,4987,814,3,2,9,0,12.539106777099967,12.464850604691929
11058,0,1,0,39,8392,792,1681,353,1,2,5,0,14.009242943184331,12.621469915758276
11059,1,0,3,59,89423,5621,4621,4482,2,1,1,1,11.850070831119583,12.140005786571628
11060,1,0,0,89,1585,186,72,6,0,1,33,0,16.52201803783014,12.381163207753515
11061,1,0,3,248,14414,1884,979,447,11,2,31,1,11.913791358077445,12.202552012801986
11062,1,0,0,122,7051,875,649,20,0,2,32,0,12.22245283636795,12.051888889813657
11063,1,0,1,381,4970,1881,724,625,33,3,41,1,12.212405497999638,12.20989880732458
11064,0,0,0,73,11365,745,152,50,2,0,0,0,13.54303886935848,12.522310326532358
11065,0,0,0,14,1,6,0,0,0,0,0,0,10.653726044125545,12.052212600960118
11066,0,0,0,79,15706,1209,461,31,1,1,12,0,14.08140851376227,12.713158797140709
11067,0,0,0,69,4445,1574,1054,475,0,1,9,0,14.190198036377948,12.667083097878079
11068,1,0,0,74,639,22,11,0,0,1,9,0,13.199484020126434,12.404463170859055
11069,1,0,0,134,17458,1405,1004,349,0,2,45,0,18.198266074893052,12.836179015861115
11070,1,0,0,237,76,3,0,0,0,1,57,0,14.714868331365395,12.372436554872822
11071,1,0,0,23,10031,541,1625,24,0,1,6,0,12.127626440920517,12.132879400962464
11072,0,1,0,84,53,26,10,0,2,0,0,0,11.938070796250418,12.072009874348256
11073,1,0,3,17,262169,15367,10031,6881,0,1,1,0,11.851594628555995,12.264399253261766
11074,1,0,1,60,26,9,1,0,6,0,0,0,10.632076412479641,12.04456443588683
11075,1,0,3,28,25871,2087,687,49,0,2,5,0,13.99084489765657,12.439541066607848
11076,0,0,0,34,11641,4469,812,4462,0,2,10,2,13.09943554502488,12.257394106119838
11077,0,0,0,54,914,67,8,14,0,2,4,0,12.88045228888682,12.41823487125891
11078,0,1,2,83,5574,1000,625,2339,1,2,21,0,12.793227039932356,11.928233944221178
11079,0,0,1,131,155,10,13,0,0,2,13,0,11.928704747759634,11.871424197085402
11080,1,1,8,117,914,67,8,14,0,4,9,0,12.157630183164523,12.003982952576573
11081,1,0,0,105,15499,1214,2905,1040,0,2,26,0,13.108463110582562,12.233635327189981
11082,1,1,6,287,10772,787,426,74,9,2,54,0,12.02440270217658,12.094836654676799
11083,0,0,1,158,67907,5948,1966,35,1,3,26,0,14.053924324795858,12.52346400181105
11084,1,0,0,61,820,36,6,0,1,0,0,0,14.712751822094104,12.563179219560727
11085,1,0,0,14,10031,541,1625,24,0,1,2,0,11.931136461364092,11.977774196771389
11086,1,0,0,217,155,10,13,0,0,3,48,0,12.049865094038536,12.022805830864357
11087,1,0,2,65,3129,122,220,16,0,1,8,0,11.7332288070227,12.103504971217092
11088,1,1,0,33,5574,1000,625,2339,0,2,2,0,12.574326243419414,12.283013379981838
11089,0,0,1,20,914,67,8,14,0,1,3,0,14.447478986146432,12.48827128923597
11090,1,1,4,134,11641,4469,812,4462,7,0,0,3,12.04485041956521,12.119723831505787
11091,1,0,0,32,70084,14633,3865,24376,2,2,2,0,12.23431906801368,12.3028203399992
11092,1,1,2,166,66,13,25,0,2,3,14,0,11.744482214103334,12.148946935371
11093,0,0,0,111,15300,3211,3115,1510,12,1,10,0,13.11178309791889,12.37690738129032
11094,0,0,0,87,581,102,79,3,4,0,0,0,12.47943592484153,12.294654214561529
11095,1,1,7,76,1741,112,481,9,6,0,0,2,12.29117441768198,12.21353103731914
11096,1,0,0,34,2521,209,21,603,3,0,0,2,10.534920690217817,11.896705089132618
11097,1,0,0,89,13,2,0,0,1,1,9,0,11.364624241784664,12.079288674387445
11098,0,0,0,57,155,10,13,0,0,1,12,1,12.142003430942912,12.17173687004212
11099,1,1,10,113,28216,2828,4792,164,3,0,0,2,11.5651568316612,12.129371037659778
11100,1,1,0,49,26109,1510,745,224,3,1,9,3,12.766136453531288,12.214194982907872
11101,1,1,0,33,9217,1572,3358,92,1,1,3,1,11.370670085649865,12.134709524885256
11102,0,0,1,23,1585,186,72,6,0,0,0,0,10.286417504448146,11.99089953179613
11103,0,0,4,33,66,13,25,0,1,1,5,1,11.708243241634085,12.017874134594608
11104,1,0,0,367,71,4,1,0,0,7,106,1,13.899096473710728,12.382225573443879
11105,1,0,0,71,383179,20227,18330,5892,5,1,8,0,11.00003582380912,11.93446490588301
11106,1,1,8,257,21033,2500,977,14,15,1,1,2,12.185618655245767,12.188375531110234
11107,1,0,0,192,629,143,116,5,5,2,5,0,10.961187189328768,12.131266638628553
11108,0,0,0,63,17586,2112,7330,654,1,4,22,0,12.675178672861815,11.996990149502652
11109,1,0,0,27,1835,286,478,50,0,1,1,0,12.007665092771518,12.260160376383496
11110,1,0,0,170,3160,241,38,0,8,0,0,0,9.86092012609571,11.867827401044764
11111,1,0,0,71,859,45,890,5,5,1,3,1,10.447860977265439,11.755041214818299
11112,1,0,2,122,131,11,5,0,13,0,0,0,11.039662027986928,12.14055396430374
11113,1,0,1,138,5210,1336,25,4,4,0,0,0,11.318684034306985,12.012538069338571
11114,1,0,0,74,133,40,1,0,0,2,21,0,12.646731524183968,12.254262654460504
11115,1,1,0,167,172516,13055,3363,73,0,2,34,0,18.268994016276977,12.873475274161601
11116,1,0,4,172,136140,8521,16645,626,12,0,0,3,12.706598653335822,12.255080007483688
11117,1,1,1,195,22952,760,707,0,16,6,36,0,12.625948253141667,12.345980371000474
11118,0,1,0,17,1845,109,38,7,2,0,0,0,10.984685052580494,12.072257368743594
11119,1,1,1,37,168,12,1,0,3,1,1,0,11.459934136571707,12.229365837831248
11120,0,0,0,46,70084,14633,3865,24376,10,0,0,0,11.01775198196797,12.095141155943974
11121,1,1,0,55,35489,9351,1001,9455,8,0,0,1,10.814585606295733,11.981731890249515
11122,1,0,1,60,4893,1525,93,2,2,2,10,1,11.956943470910678,12.137224825395739
11123,1,1,0,181,1272,85,268,7,1,1,32,1,12.64000575274376,12.210346059434961
11124,0,1,0,356,34973,1951,1481,136,0,2,28,3,12.248282948045016,12.290880147184437
11125,1,0,0,10,385,78,178,16,0,1,1,0,13.17499779057294,12.298855357919473
11126,1,0,0,67,2081,293,69,11,0,1,15,1,11.909903787187188,12.058832371988123
11127,0,0,4,94,14971,2256,13653,10,0,1,28,0,12.685611347473479,12.183836667951038
11128,1,1,3,56,70084,14633,3865,24376,2,2,5,0,12.100791367519703,12.181499011870523
11129,1,0,6,41,24411,1745,1709,191,0,1,7,0,12.109101132860259,12.078309944458555
11130,0,0,2,69,1845,109,38,7,0,1,10,0,11.913133254490345,11.978664826340433
11131,1,0,0,21,1420,65,102,7,1,1,6,0,12.894726211716055,12.321555045429612
11132,1,1,0,98,34973,1951,1481,136,5,0,0,1,11.590066894624169,12.127646423078005
11133,1,1,0,126,10876,925,714,1,0,2,23,1,14.220065014583723,12.279235054207417
11134,0,0,0,144,4071,439,322,8,2,3,25,0,12.672002209578498,12.307971179055082
11135,0,1,1,638,18188,1719,758,17,8,3,125,1,13.35643057654793,12.29373299937863
11136,1,0,0,71,103,20,13,0,0,1,15,0,13.612613319201921,12.344694489487857
11137,0,1,2,106,131,7,2,0,0,1,10,0,11.638176145332965,12.185407835282323
11138,1,0,2,79,2538,268,126,9,0,1,11,0,12.307128841845,12.19205514663105
11139,1,0,0,22,1421,94,369,4,0,1,1,0,11.022292031594633,11.823479493839894
11140,1,0,1,35,16094,746,250,76,0,1,6,0,12.292951515775657,12.244046333168788
11141,1,1,0,29,132429,8676,8933,3437,0,1,9,0,13.398639320180322,12.246361298943208
11142,0,0,0,101,496,26,47,2,0,2,27,1,11.624774358870638,12.027492301096526
11143,1,1,11,40,586865,89361,7069,3864,2,1,11,0,12.9664279640001,12.25609116434281
11144,1,0,7,244,17586,2112,7330,654,0,4,37,1,15.093161165043744,12.558295105175567
11145,1,0,0,29,16094,746,250,76,0,2,7,0,14.20441295951621,12.469480666588915
11146,1,1,3,86,751,41,15,3,7,0,0,2,11.578788512990544,12.011646065646337
11147,1,1,0,322,91473,13493,3793,3687,0,1,79,0,14.008034173719004,12.410101246753422
11148,1,1,1,537,29779,4199,1161,777,10,0,0,0,11.621591989393867,12.144529649691552
11149,1,0,0,75,17586,2112,7330,654,2,3,25,0,14.531906141973748,12.625462910885982
11150,1,0,1,75,398,57,81,3,0,0,0,0,11.031333295754392,11.867458381016744
11151,1,0,0,31,15286,1642,715,311,0,0,0,0,10.36592245915036,11.941942731991231
11152,0,1,0,27,98,44,30,0,2,1,6,0,12.357043335945352,12.220620790712038
11153,1,0,0,56,1891,160,13,8,5,1,6,0,11.6029013024329,12.107618108763397
11154,1,0,0,328,3810,333,291,127,22,4,26,3,11.33096009355286,12.025444331278404
11155,1,1,0,227,800,57,54,1,0,2,15,1,11.101118571028072,12.014241792128413
11156,0,0,0,44,1,0,0,0,1,0,0,1,11.146363687280703,11.901660786612048
11157,1,0,0,97,996,179,138,3,0,0,0,0,10.313233792331605,12.181695524278759
11158,1,0,0,28,26146,4758,994,541,3,0,0,0,11.351701077186881,12.206539489590435
11159,0,1,1,72,13958,1304,3315,15,0,1,17,0,14.138955857586916,12.39007829547079
11160,0,1,1,36,16094,746,250,76,0,1,13,0,15.546839283201184,12.479639503144345
11161,1,0,1,22,60867,4957,6713,624,3,2,7,3,12.66995377416255,12.120701954520984
11162,1,0,2,282,91473,13493,3793,3687,3,4,84,0,13.555421823400415,12.37436206108544
11163,0,0,0,70,120,8,2,0,0,1,12,0,12.167035163279419,12.156305385628222
11164,0,0,0,36,1459,104,185,67,2,0,0,0,10.758449012351754,12.045727341039692
11165,1,1,2,95,304905,21862,10942,5708,1,3,10,1,11.456259729879653,12.08753164361642
11166,1,0,0,10,563,211,38,0,0,1,1,0,13.045572191135985,12.475432687541772
11167,1,1,0,5,41460,7359,2860,1867,1,1,1,0,12.419789062858863,12.029651093013412
11168,1,0,0,27,41460,7359,2860,1867,1,1,3,0,12.909816984774206,12.331986772790705
11169,1,0,0,26,60,13,2,0,0,1,6,0,12.542823415402804,12.299065009469318
11170,1,0,0,11,4101,793,69,15,0,1,1,0,12.12416199833334,12.16163289508366
11171,0,0,0,45,2407,419,8,17,3,2,5,0,11.091883346671189,12.026673624482026
11172,1,0,0,42,631,28,26,2,0,1,2,0,11.399224236110628,12.105646052226579
11173,1,1,2,25,41460,7359,2860,1867,1,2,2,0,11.981182021635862,12.093417251458877
11174,1,0,0,27,41460,7359,2860,1867,1,2,2,0,12.73055447973058,12.248241056685933
11175,0,0,0,69,22893,3128,8387,1732,2,2,8,2,12.709581938689338,12.22846347078516
11176,0,1,1,27,49,39,5,0,0,1,7,0,14.595026356824729,12.398238597607591
11177,1,0,0,12,41460,7359,2860,1867,0,1,1,0,12.86794640113138,12.411665354153527
11178,0,1,0,123,1756,202,420,1,1,2,19,0,13.138581543169204,12.244152803424608
11179,1,0,1,342,8392,792,1681,353,0,4,65,0,13.972799902863704,12.159946343119763
11180,0,0,0,191,385,54,9,1,0,3,40,0,14.94825668464442,12.47717376422665
11181,1,0,0,298,96786,6235,8544,476,12,0,0,0,13.083216599321569,12.29007600564571
11182,1,1,1,46,53901,4594,2495,2147,3,2,9,2,12.150984387475624,12.256344758571792
11183,0,1,1,55,37572,2444,2148,0,0,2,5,1,11.541736167883714,12.190798950000028
11184,1,1,3,35,41460,7359,2860,1867,3,2,4,0,12.758067976409835,12.305989809892651
11185,0,0,0,216,6047,531,467,19,1,1,30,0,12.003630590578785,11.880426873266678
11186,0,0,2,26,1,1,0,0,0,0,0,0,10.896587544622006,12.011932204160294
11187,1,0,4,50,9401,1362,159,9,0,0,0,0,9.70842892007048,11.910106022037557
11188,1,0,0,86,956,192,99,211,0,1,17,0,12.159313269429507,12.154073182481087
11189,1,1,2,171,9075,2155,46,8,0,1,1,4,11.628652698923572,12.139932942031045
11190,1,0,0,68,6047,531,467,19,1,2,9,0,15.067448741727146,12.584764231926783
11191,0,0,0,58,60867,4957,6713,624,3,2,10,1,13.458548658414974,12.393487464845643
11192,0,0,0,32,6201,768,302,22,0,1,2,1,11.766750853174,12.200594198514361
11193,0,0,1,6,853,64,30,0,0,1,3,0,16.618810496992687,12.860285132251294
11194,1,0,1,208,5006,918,15,0,9,1,15,0,11.145348185012683,11.984715730685759
11195,1,0,1,20,15706,1209,461,31,1,1,9,1,11.79168009795952,12.125618617236404
11196,1,1,0,27,3084,293,21,48,0,1,1,1,10.882035133915434,12.097511207893273
11197,0,0,1,39,2072,185,71,9,1,1,1,1,11.35803750422348,12.180144811456396
11198,1,0,1,55,2385,159,116,20,0,1,4,0,11.440727415025394,12.189552622678267
11199,1,0,6,114,304247,24929,7524,350,4,1,2,2,10.824222501195582,12.075488585013968
11200,1,0,0,15,41460,7359,2860,1867,1,1,1,0,13.995559083560563,12.458505176097042
11201,1,1,0,31,37572,2444,2148,0,1,1,1,1,10.345449142533775,11.919988279109443
11202,1,0,0,17,41460,7359,2860,1867,1,1,2,0,12.604491965347833,12.255800006710755
11203,1,1,1,42,26146,4758,994,541,0,1,7,1,10.94892156794002,12.028122244675382
11204,1,0,4,54,2521,209,21,603,7,0,0,0,11.323997210801798,12.147227808761127
11205,1,0,0,37,89140,9450,370,322,2,2,3,0,11.59461011058548,12.225027911938493
11206,1,0,0,57,13,4,0,0,0,2,11,1,11.589971915824025,12.00759895048196
11207,0,1,0,26,41460,7359,2860,1867,1,2,4,0,13.330718184036165,12.442245271633022
11208,1,0,0,159,8950,841,319,2,4,1,34,0,13.19829885984575,12.272520416146518
11209,1,0,0,65,11911,963,1803,123,2,2,3,0,11.37033843329866,12.13474578732916
11210,0,1,0,126,1263,203,225,6,1,2,3,0,10.709180284089033,12.01515209570736
11211,0,1,4,105,143615,11812,5750,44,2,0,0,1,10.309816128781437,11.881018853770096
11212,1,1,1,672,6609,595,1328,57,5,6,66,5,12.19347058437106,12.154727798799115
11213,0,1,3,103,785,91,99,7,0,2,10,0,11.95012180092009,12.17552837954431
11214,0,1,2,281,492,51,53,1,0,5,35,0,13.344679626880703,12.359240516919725
11215,1,0,0,12,41460,7359,2860,1867,1,1,1,0,12.870449840759962,12.134757178701456
11216,1,0,0,23,41460,7359,2860,1867,1,1,4,0,12.70145602109754,12.28906956384689
11217,1,0,1,53,41460,7359,2860,1867,1,3,6,0,12.346310035299414,12.302611559308447
11218,0,0,0,46,484,54,430,29,0,2,10,0,14.538813266850788,12.67175860681648
11219,1,0,0,121,263,87,56,0,0,2,2,2,10.720076640249635,11.977725064271286
11220,0,1,3,172,605,32,112,1,2,3,29,2,14.22320121017828,12.276784067999083
11221,0,1,5,41,56140,5706,3580,2100,0,2,8,0,12.699176386755418,12.304852946579143
11222,1,1,2,54,5214,361,757,27,0,1,10,0,13.512902504396832,12.56879481486873
11223,1,1,0,260,111,14,10,0,0,2,74,0,11.36233983829103,11.956723566055885
11224,1,0,1,123,2271,360,358,52,4,5,16,0,13.692223555602114,12.60289980000509
11225,0,0,0,105,23982,1103,8,2,0,5,10,0,12.673101828753119,12.389681118734966
11226,1,1,1,64,474,34,1,0,1,0,0,0,15.698189047591512,12.600674760954353
11227,0,1,0,42,11365,745,152,50,2,0,0,0,14.604106836239602,12.261925747152414
11228,0,1,1,44,253,21,151,1,0,1,15,1,11.838831676553085,12.003090356846432
11229,1,0,2,64,2687,637,4183,9,5,2,5,0,11.64989974477418,12.098644538914876
11230,1,0,3,95,586865,89361,7069,3864,0,1,20,0,12.781046732821158,12.236906925835724
11231,1,1,8,142,935,67,15,6,6,0,0,2,11.673136398009316,12.084312124169655
11232,1,0,0,72,73843,5941,6419,701,3,0,0,0,10.613042936381536,12.091692049616908
11233,0,1,0,166,162,14,109,3,0,6,31,1,12.401989677843126,11.50262350364056
11234,1,1,3,70,3204,218,106,19,0,3,14,0,13.495190796174185,11.951157148219679
11235,0,0,0,127,8910,376,0,0,4,2,13,0,11.296707296495669,11.920977313113283
11236,1,0,1,269,189880,7317,684,5191,1,5,65,0,13.1471904510644,12.241775068336759
11237,0,0,2,64,21521,2060,545,223,4,2,4,0,12.916211573060895,12.293040452617044
11238,0,0,1,23,314,28,16,3,0,1,2,0,13.782252669974767,12.394730261084415
11239,1,1,0,36,26,6,0,0,0,2,6,0,12.59613830589403,12.24134058928105
11240,1,0,2,62,13958,1304,3315,15,0,1,11,0,13.56412637945172,12.22240254524412
11241,1,0,0,73,66840,2589,10372,397,1,1,11,0,17.634058109318318,12.443521628481992
11242,1,0,0,35,4969,738,1722,20,2,1,1,0,11.97769944184893,12.21267686896114
11243,1,1,0,142,26109,1510,745,224,3,2,33,3,17.13352698629518,12.710161064512754
11244,0,1,3,98,1194,200,98,8,0,2,29,0,17.64891774850394,12.884892616033726
11245,1,1,0,494,80,10,4,0,4,3,56,0,12.569179356761017,12.172227190238743
11246,1,0,0,246,31087,2216,446,113,2,1,49,0,14.890417487790211,12.483600596804255
11247,1,1,0,39,12174,1532,1229,903,2,2,3,1,11.735200299181624,12.052162612574941
11248,1,0,6,32,48,66,18,0,0,0,0,0,9.27724618643833,11.588024679679258
11249,1,0,0,14,16,0,5,0,0,0,0,0,10.557381005401778,11.914198747549548
11250,1,0,0,42,7251,1404,2740,671,0,1,8,0,11.939817969660579,12.099499529424907
11251,0,0,0,24,402,40,31,2,0,1,8,0,13.306144253889766,12.300196080551164
11252,1,1,2,81,3933,895,520,668,7,1,1,0,11.010781723443566,11.991870436174821
11253,0,0,0,20,162,14,109,3,0,2,4,0,12.594981044253567,12.379779243648326
11254,1,0,2,42,9353,751,1036,2,0,1,9,0,12.190345760016175,12.142103030131727
11255,1,0,1,156,15426,2854,1598,837,7,4,28,1,14.258637805028568,12.481316498575021
11256,1,0,0,43,116404,10590,1598,3075,0,2,12,0,11.078059109397064,10.862390198219234
11257,0,0,2,29,574,75,1,3,0,2,12,0,12.854651405049326,12.034160135595801
11258,1,1,7,166,2271,360,358,52,1,7,39,0,12.423530134816678,12.07765492960421
11259,1,1,1,6,742,107,91,9,0,1,2,0,14.529935288060923,12.477874578042561
11260,0,0,0,30,26109,1510,745,224,2,1,6,2,11.472982066319723,11.921494336676618
11261,0,0,0,57,91473,13493,3793,3687,0,4,13,0,13.72296981534479,12.322127194589884
11262,0,0,0,3,1845,109,38,7,0,1,1,0,13.839992020522761,12.630262937184638
11263,1,0,0,22,1421,94,369,4,0,0,0,0,10.400209920080043,12.005705485909928
11264,1,1,0,82,26109,1510,745,224,2,2,17,2,14.33677493634417,12.341534190856777
11265,1,0,0,42,735,100,59,5,0,1,1,0,11.059085986992574,11.96970069444329
11266,1,0,2,62,23982,1103,8,2,2,0,0,0,11.062154984494521,11.993132676021704
11267,1,0,1,41,274,54,24,8,0,0,0,0,10.142617591317764,11.971957518868173
11268,1,1,7,88,630,26,38,0,3,2,8,0,13.46230937602017,12.337348135852073
11269,1,0,0,19,202819,17020,7306,98,1,1,2,1,12.409497675471702,12.275708550918452
11270,1,1,7,47,60867,4957,6713,624,3,2,6,0,13.780593484648362,12.44956456159904
11271,1,0,0,265,20908,11460,7958,28090,10,5,21,0,11.421171936845372,12.06969632298025
11272,1,1,0,91,26109,1510,745,224,3,1,16,2,13.12553555762285,12.137168600884733
11273,1,1,0,27,402,31,20,0,2,1,1,2,11.308773193080496,12.173924202095312
11274,1,1,1,45,20632,3535,467,1063,3,0,0,0,11.59780938022499,12.260173772413507
11275,0,0,0,72,21521,2060,545,223,1,2,12,0,13.995748711057967,12.508613210875573
11276,1,1,0,111,34973,1951,1481,136,7,1,11,0,12.418817238828378,12.261238818245173
11277,1,0,1,100,32809,2517,459,309,7,1,18,1,12.293485064122338,12.21512884376268
11278,1,0,0,89,10718,1114,971,119,0,0,0,0,10.195214280519275,11.880698938092955
11279,1,1,3,155,497,54,15,2,0,3,49,1,14.707067587211872,12.343317648682905
11280,1,1,10,137,89423,5621,4621,4482,10,4,9,4,12.637011054540716,12.25640581463074
11281,0,0,1,94,492,51,53,1,2,4,6,0,12.258449518546694,12.20593716017556
11282,0,0,0,57,116404,10590,1598,3075,2,2,5,0,12.238670228831792,12.234442863557312
11283,0,1,1,68,26109,1510,745,224,1,2,15,1,14.04328290809596,12.438534418954717
11284,1,1,0,63,60867,4957,6713,624,1,2,10,1,12.889569000151134,11.95257132395917
11285,0,1,1,100,1018,128,330,53,0,1,16,0,14.803700324672164,12.039771046174808
11286,0,0,1,68,15,5,2,0,0,1,3,0,11.319684026139123,12.067847866742177
11287,0,0,0,79,1598,108,223,25,0,1,14,0,14.584798047074775,12.395735868973327
11288,1,1,0,374,1841,118,33,8,9,1,1,0,12.503390607665214,12.265071251088267
11289,0,1,1,182,11641,4469,812,4462,10,2,6,0,13.86738291978063,12.355707072830816
11290,1,0,0,48,10718,1114,971,119,6,0,0,0,10.342742912771147,11.995657948115891
11291,0,0,0,77,444,38,28,5,0,1,20,0,16.497999854293464,12.652665323757772
11292,1,0,0,79,474,34,1,0,2,0,0,0,14.744384450892632,12.410701205643859
11293,0,0,0,29,15,22,8,0,0,1,5,0,13.698174458660882,12.44004459695363
11294,1,0,0,27,474,34,1,0,1,0,0,0,13.933081312129737,12.094514629312592
11295,0,0,0,25,1845,109,38,7,0,1,5,0,12.079037649744217,12.17931709915912
11296,1,0,1,118,184341,41961,3940,32065,0,1,6,0,11.063305092241896,12.110861609063114
11297,1,0,0,38,13,11,0,0,0,1,13,0,14.038792788413922,12.385608762355874
11298,1,0,2,19,1845,109,38,7,0,1,5,0,10.535941209193288,11.746678213898134
11299,0,0,0,20,2462,5621,253,7751,2,0,0,0,11.748876697491713,12.03021654731257
11300,1,0,1,41,21521,2060,545,223,1,3,6,0,12.300570458345655,12.218155697387019
11301,0,1,2,122,2275,287,1141,264,3,3,13,0,11.643400589283543,12.082641847640163
11302,1,0,1,90,9876,603,94,3,4,0,0,0,10.740031997903138,12.198808600283352
11303,1,0,1,190,6158,1053,125,12,9,1,23,4,13.224923798045134,12.309354062672469
11304,1,1,6,152,3933,895,520,668,0,2,50,2,12.204768366646244,12.204313689980973
11305,0,0,1,50,11453,2486,2122,2150,4,1,3,0,11.732589982615298,12.13974076157764
11306,0,0,1,93,474,34,1,0,1,0,0,0,15.062029851006683,12.448343310827957
11307,1,1,0,34,181,10,12,0,2,0,0,0,11.369683222781084,11.910326749209027
11308,1,1,0,677,879075,293021,5816,21692,27,5,57,5,12.211826275244526,12.188677656813246
11309,1,0,0,33,136140,8521,16645,626,3,0,0,0,12.238520419869259,12.129936453478216
11310,0,1,0,8,16,2,0,0,1,0,0,1,11.33811760037193,12.147210033385834
